

---------------------------------------------------------------------------------------------------
------------------------------------      SPLIT [4]   -----------------------------------------------
---------------------------------------------------------------------------------------------------
unique_name: 333_cst-1event-repeat-100_dev_split0_multiaccdoa_mic_gcc

Loading training dataset:
Loading validation dataset:
Running in finetuning mode. Initializing the model to the weights - models_audio/9_tdoa-1event-fixed-repeat_dev_split0_multiaccdoa_mic_gcc_model_final.h5
---------------- SELD-net -------------------
FEATURES:
	data_in: (64, 4, 250, 480)
	data_out: (64, 50, 156)

MODEL:
	dropout_rate: 0.05
	CNN: nb_cnn_filt: 64, f_pool_size[1, 2, 2], t_pool_size[1, 1, 5]
, rnn_size: 128
, nb_attention_blocks: 2
, fnn_size: 256

Dumping recording-wise val results in: results_audio/333_cst-1event-repeat-100_dev_split0_multiaccdoa_mic_gcc_20240529092903_val
epoch: 0, time: 302.33/1077.06, train_loss: 0.4892, val_loss: 0.3762, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/87.63/1.31/0.70/0.72, best_val_epoch: 0 (0.01/87.63/1.31/0.70/0.72)
epoch: 1, time: 291.27/1077.06, train_loss: 0.2365, val_loss: 0.3762, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/87.63/1.31/0.70/0.72, best_val_epoch: 0 (0.01/87.63/1.31/0.70/0.72)
epoch: 2, time: 289.92/1077.06, train_loss: 0.1349, val_loss: 0.3762, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/87.63/1.31/0.70/0.72, best_val_epoch: 0 (0.01/87.63/1.31/0.70/0.72)
epoch: 3, time: 290.27/1077.06, train_loss: 0.1249, val_loss: 0.3762, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/87.63/1.31/0.70/0.72, best_val_epoch: 0 (0.01/87.63/1.31/0.70/0.72)
epoch: 4, time: 290.11/1077.06, train_loss: 0.1201, val_loss: 0.3762, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/87.63/1.31/0.70/0.72, best_val_epoch: 0 (0.01/87.63/1.31/0.70/0.72)
epoch: 5, time: 290.51/1077.06, train_loss: 0.1245, val_loss: 0.3762, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/87.63/1.31/0.70/0.72, best_val_epoch: 0 (0.01/87.63/1.31/0.70/0.72)
epoch: 6, time: 290.53/1077.06, train_loss: 0.1206, val_loss: 0.3762, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/87.63/1.31/0.70/0.72, best_val_epoch: 0 (0.01/87.63/1.31/0.70/0.72)
epoch: 7, time: 291.00/1077.06, train_loss: 0.1163, val_loss: 0.3762, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/87.63/1.31/0.70/0.72, best_val_epoch: 0 (0.01/87.63/1.31/0.70/0.72)
epoch: 8, time: 290.78/1077.06, train_loss: 0.1151, val_loss: 0.3762, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/87.63/1.31/0.70/0.72, best_val_epoch: 0 (0.01/87.63/1.31/0.70/0.72)
epoch: 9, time: 290.64/1077.06, train_loss: 0.1137, val_loss: 0.3762, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/87.63/1.31/0.70/0.72, best_val_epoch: 0 (0.01/87.63/1.31/0.70/0.72)
epoch: 10, time: 290.45/174.41, train_loss: 0.1127, val_loss: 0.0169, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.01/87.63/1.31/0.70/0.72)
