

---------------------------------------------------------------------------------------------------
------------------------------------      SPLIT [4]   -----------------------------------------------
---------------------------------------------------------------------------------------------------
unique_name: 333_cst-sim-aug-rare-ngcc-pretrained-mel-300-relative_dev_split0_multiaccdoa_mic_gcc

Loading training dataset:
Loading validation dataset:
Running in finetuning mode. Initializing the model to the weights - models_audio/9_ngccphat-6delays-tdoa_dev_split0_multiaccdoa_mic_gcc_model_final.h5
---------------- SELD-net -------------------
FEATURES:
	data_in: (64, 4, 250, 480)
	data_out: (64, 50, 156)

MODEL:
	dropout_rate: 0.05
	CNN: nb_cnn_filt: 64, f_pool_size[1, 2, 2], t_pool_size[1, 1, 5]
, rnn_size: 128
, nb_attention_blocks: 2
, fnn_size: 256

Dumping recording-wise val results in: results_audio/333_cst-sim-aug-rare-ngcc-pretrained-mel-300-relative_dev_split0_multiaccdoa_mic_gcc_20240522123922_val
epoch: 0, time: 844.78/1103.66, train_loss: 0.4528, val_loss: 0.3847, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/81.42/1.28/0.70/0.71, best_val_epoch: 0 (0.01/81.42/1.28/0.70/0.71)
epoch: 1, time: 762.62/1103.66, train_loss: 0.1594, val_loss: 0.3847, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/81.42/1.28/0.70/0.71, best_val_epoch: 0 (0.01/81.42/1.28/0.70/0.71)
epoch: 2, time: 757.39/1103.66, train_loss: 0.1025, val_loss: 0.3847, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/81.42/1.28/0.70/0.71, best_val_epoch: 0 (0.01/81.42/1.28/0.70/0.71)
epoch: 3, time: 753.83/1103.66, train_loss: 0.0944, val_loss: 0.3847, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/81.42/1.28/0.70/0.71, best_val_epoch: 0 (0.01/81.42/1.28/0.70/0.71)
epoch: 4, time: 753.72/1103.66, train_loss: 0.0900, val_loss: 0.3847, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/81.42/1.28/0.70/0.71, best_val_epoch: 0 (0.01/81.42/1.28/0.70/0.71)
epoch: 5, time: 751.87/1103.66, train_loss: 0.0852, val_loss: 0.3847, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/81.42/1.28/0.70/0.71, best_val_epoch: 0 (0.01/81.42/1.28/0.70/0.71)
epoch: 6, time: 758.52/1103.66, train_loss: 0.0825, val_loss: 0.3847, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/81.42/1.28/0.70/0.71, best_val_epoch: 0 (0.01/81.42/1.28/0.70/0.71)
epoch: 7, time: 751.86/1103.66, train_loss: 0.0803, val_loss: 0.3847, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/81.42/1.28/0.70/0.71, best_val_epoch: 0 (0.01/81.42/1.28/0.70/0.71)
epoch: 8, time: 752.41/1103.66, train_loss: 0.0777, val_loss: 0.3847, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/81.42/1.28/0.70/0.71, best_val_epoch: 0 (0.01/81.42/1.28/0.70/0.71)
epoch: 9, time: 755.82/1103.66, train_loss: 0.0759, val_loss: 0.3847, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/81.42/1.28/0.70/0.71, best_val_epoch: 0 (0.01/81.42/1.28/0.70/0.71)
epoch: 10, time: 757.57/1103.66, train_loss: 0.0748, val_loss: 0.3847, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/81.42/1.28/0.70/0.71, best_val_epoch: 0 (0.01/81.42/1.28/0.70/0.71)
