

---------------------------------------------------------------------------------------------------
------------------------------------      SPLIT [4]   -----------------------------------------------
---------------------------------------------------------------------------------------------------
unique_name: 10_ngccphat-6delays-tdoa-notpretrained_dev_split0_multiaccdoa_mic_gcc

Loading training dataset:
Loading validation dataset:
---------------- SELD-net -------------------
FEATURES:
	data_in: (64, 4, 250, 480)
	data_out: (64, 50, 156)

MODEL:
	dropout_rate: 0.05
	CNN: nb_cnn_filt: 64, f_pool_size[4, 4, 2], t_pool_size[5, 1, 1]
, rnn_size: 128
, nb_attention_blocks: 2
, fnn_size: 128

Dumping recording-wise val results in: results_audio/10_ngccphat-6delays-tdoa-notpretrained_dev_split0_multiaccdoa_mic_gcc_20240506074809_val
epoch: 0, time: 47.35/177.51, train_loss: 0.1139, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 1, time: 43.33/177.51, train_loss: 0.1033, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 2, time: 43.19/177.51, train_loss: 0.0991, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 3, time: 43.15/177.51, train_loss: 0.1002, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 4, time: 43.18/177.51, train_loss: 0.0938, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 5, time: 43.18/177.51, train_loss: 0.0961, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 6, time: 43.28/177.51, train_loss: 0.0955, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 7, time: 43.22/177.51, train_loss: 0.0942, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 8, time: 43.18/177.51, train_loss: 0.0953, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 9, time: 43.19/177.51, train_loss: 0.0896, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 10, time: 43.15/177.51, train_loss: 0.0917, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 11, time: 43.19/177.51, train_loss: 0.0954, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 12, time: 43.16/177.51, train_loss: 0.0920, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 13, time: 43.28/177.51, train_loss: 0.0884, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 14, time: 43.23/177.51, train_loss: 0.0910, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 15, time: 43.23/177.51, train_loss: 0.0904, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 16, time: 43.33/177.51, train_loss: 0.0903, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 17, time: 43.38/177.51, train_loss: 0.0879, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 18, time: 43.33/177.51, train_loss: 0.0876, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 19, time: 43.29/177.51, train_loss: 0.0855, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 20, time: 43.31/177.51, train_loss: 0.0850, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 21, time: 43.29/177.51, train_loss: 0.0831, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 22, time: 43.23/177.51, train_loss: 0.0842, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 23, time: 43.22/177.51, train_loss: 0.0829, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 24, time: 43.27/177.51, train_loss: 0.0849, val_loss: 0.0398, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 25, time: 43.32/176.76, train_loss: 0.0819, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 26, time: 49.60/176.76, train_loss: 0.0828, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 27, time: 47.31/176.76, train_loss: 0.0786, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 28, time: 45.45/176.76, train_loss: 0.0798, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 29, time: 44.23/176.76, train_loss: 0.0809, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 30, time: 44.53/176.76, train_loss: 0.0835, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 31, time: 43.82/176.76, train_loss: 0.0787, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 32, time: 43.43/176.76, train_loss: 0.0783, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 33, time: 43.64/176.76, train_loss: 0.0847, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 34, time: 43.72/176.76, train_loss: 0.0759, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 35, time: 43.58/176.76, train_loss: 0.0796, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 36, time: 43.85/176.76, train_loss: 0.0775, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 37, time: 43.65/176.76, train_loss: 0.0781, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 38, time: 43.28/176.76, train_loss: 0.0784, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 39, time: 43.26/176.76, train_loss: 0.0778, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 40, time: 43.23/176.76, train_loss: 0.0763, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 41, time: 43.51/176.76, train_loss: 0.0734, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 42, time: 43.41/176.76, train_loss: 0.0722, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 43, time: 44.56/176.76, train_loss: 0.0770, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 44, time: 43.56/176.76, train_loss: 0.0710, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 45, time: 43.31/176.76, train_loss: 0.0704, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 46, time: 43.24/176.76, train_loss: 0.0741, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 47, time: 43.38/176.76, train_loss: 0.0693, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 48, time: 43.94/176.76, train_loss: 0.0708, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 49, time: 44.21/176.76, train_loss: 0.0674, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 50, time: 44.53/189.55, train_loss: 0.0689, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 51, time: 47.39/189.55, train_loss: 0.0692, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 52, time: 44.87/189.55, train_loss: 0.0709, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 53, time: 44.14/189.55, train_loss: 0.0688, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 54, time: 43.95/189.55, train_loss: 0.0671, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 55, time: 43.61/189.55, train_loss: 0.0648, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 56, time: 43.56/189.55, train_loss: 0.0627, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 57, time: 43.49/189.55, train_loss: 0.0647, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 58, time: 43.61/189.55, train_loss: 0.0669, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 59, time: 43.66/189.55, train_loss: 0.0646, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 60, time: 43.89/189.55, train_loss: 0.0666, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 61, time: 43.78/189.55, train_loss: 0.0636, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 62, time: 43.96/189.55, train_loss: 0.0621, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 63, time: 44.12/189.55, train_loss: 0.0599, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 64, time: 44.39/189.55, train_loss: 0.0605, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 65, time: 43.54/189.55, train_loss: 0.0611, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 66, time: 43.81/189.55, train_loss: 0.0610, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 67, time: 43.66/189.55, train_loss: 0.0591, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 68, time: 43.99/189.55, train_loss: 0.0600, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 69, time: 43.90/189.55, train_loss: 0.0587, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 70, time: 44.13/189.55, train_loss: 0.0593, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 71, time: 43.67/189.55, train_loss: 0.0620, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 72, time: 44.07/189.55, train_loss: 0.0592, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 73, time: 44.13/189.55, train_loss: 0.0573, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 74, time: 44.87/189.55, train_loss: 0.0571, val_loss: 0.0458, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/69.83/0.78/0.38/0.57, best_val_epoch: 50 (0.00/69.83/0.78/0.38/0.57)
epoch: 75, time: 43.90/186.69, train_loss: 0.0586, val_loss: 0.0248, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/39.31/0.51/0.27/0.48, best_val_epoch: 75 (0.01/39.31/0.51/0.27/0.48)
epoch: 76, time: 46.23/186.69, train_loss: 0.0579, val_loss: 0.0248, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/39.31/0.51/0.27/0.48, best_val_epoch: 75 (0.01/39.31/0.51/0.27/0.48)
epoch: 77, time: 44.12/186.69, train_loss: 0.0582, val_loss: 0.0248, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/39.31/0.51/0.27/0.48, best_val_epoch: 75 (0.01/39.31/0.51/0.27/0.48)
epoch: 78, time: 43.49/186.69, train_loss: 0.0568, val_loss: 0.0248, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/39.31/0.51/0.27/0.48, best_val_epoch: 75 (0.01/39.31/0.51/0.27/0.48)
epoch: 79, time: 43.59/186.69, train_loss: 0.0577, val_loss: 0.0248, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/39.31/0.51/0.27/0.48, best_val_epoch: 75 (0.01/39.31/0.51/0.27/0.48)
epoch: 80, time: 43.46/186.69, train_loss: 0.0584, val_loss: 0.0248, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/39.31/0.51/0.27/0.48, best_val_epoch: 75 (0.01/39.31/0.51/0.27/0.48)
epoch: 81, time: 43.42/186.69, train_loss: 0.0565, val_loss: 0.0248, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/39.31/0.51/0.27/0.48, best_val_epoch: 75 (0.01/39.31/0.51/0.27/0.48)
epoch: 82, time: 43.47/186.69, train_loss: 0.0561, val_loss: 0.0248, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/39.31/0.51/0.27/0.48, best_val_epoch: 75 (0.01/39.31/0.51/0.27/0.48)
epoch: 83, time: 43.38/186.69, train_loss: 0.0567, val_loss: 0.0248, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/39.31/0.51/0.27/0.48, best_val_epoch: 75 (0.01/39.31/0.51/0.27/0.48)
