

---------------------------------------------------------------------------------------------------
------------------------------------      SPLIT [4]   -----------------------------------------------
---------------------------------------------------------------------------------------------------
unique_name: 333_cst-sim-aug-rare-ngcc-pretrained-mel-300-relative-squared_dev_split0_multiaccdoa_mic_gcc

Loading training dataset:
Loading validation dataset:
Running in finetuning mode. Initializing the model to the weights - models_audio/9_ngccphat-6delays-tdoa_dev_split0_multiaccdoa_mic_gcc_model_final.h5
---------------- SELD-net -------------------
FEATURES:
	data_in: (64, 4, 250, 480)
	data_out: (64, 50, 156)

MODEL:
	dropout_rate: 0.05
	CNN: nb_cnn_filt: 64, f_pool_size[1, 2, 2], t_pool_size[1, 1, 5]
, rnn_size: 128
, nb_attention_blocks: 2
, fnn_size: 256

Dumping recording-wise val results in: results_audio/333_cst-sim-aug-rare-ngcc-pretrained-mel-300-relative-squared_dev_split0_multiaccdoa_mic_gcc_20240522125712_val
epoch: 0, time: 813.99/1134.32, train_loss: 0.4732, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 1, time: 771.34/1134.32, train_loss: 0.1681, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 2, time: 777.59/1134.32, train_loss: 0.0673, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 3, time: 755.90/1134.32, train_loss: 0.0561, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 4, time: 756.94/1134.32, train_loss: 0.0535, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 5, time: 743.91/1134.32, train_loss: 0.0565, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 6, time: 746.02/1134.32, train_loss: 0.0542, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 7, time: 749.16/1134.32, train_loss: 0.0520, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 8, time: 750.37/1134.32, train_loss: 0.0516, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 9, time: 751.34/1134.32, train_loss: 0.0516, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 10, time: 748.01/1134.32, train_loss: 0.0512, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 11, time: 746.63/1134.32, train_loss: 0.0500, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 12, time: 747.07/1134.32, train_loss: 0.0494, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 13, time: 745.99/1134.32, train_loss: 0.0484, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 14, time: 746.42/1134.32, train_loss: 0.0473, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 15, time: 747.16/1134.32, train_loss: 0.0461, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 16, time: 746.88/1134.32, train_loss: 0.0448, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 17, time: 746.35/1134.32, train_loss: 0.0441, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 18, time: 751.10/1134.32, train_loss: 0.0432, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 19, time: 744.52/1134.32, train_loss: 0.0424, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 20, time: 750.37/1134.32, train_loss: 0.0417, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 21, time: 752.78/1134.32, train_loss: 0.0410, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 22, time: 742.41/1134.32, train_loss: 0.0403, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 23, time: 745.47/1134.32, train_loss: 0.0396, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 24, time: 749.48/1134.32, train_loss: 0.0391, val_loss: 0.4012, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.57/1.47/0.80/0.75, best_val_epoch: 0 (0.01/85.57/1.47/0.80/0.75)
epoch: 25, time: 744.06/203.65, train_loss: 0.0383, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 26, time: 747.95/203.65, train_loss: 0.0376, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 27, time: 750.51/203.65, train_loss: 0.0369, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 28, time: 751.71/203.65, train_loss: 0.0366, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 29, time: 748.85/203.65, train_loss: 0.0360, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 30, time: 745.55/203.65, train_loss: 0.0357, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 31, time: 745.56/203.65, train_loss: 0.0352, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 32, time: 747.01/203.65, train_loss: 0.0349, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 33, time: 745.03/203.65, train_loss: 0.0346, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 34, time: 745.86/203.65, train_loss: 0.0344, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 35, time: 754.19/203.65, train_loss: 0.0339, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 36, time: 739.01/203.65, train_loss: 0.0336, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 37, time: 746.04/203.65, train_loss: 0.0333, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 38, time: 752.30/203.65, train_loss: 0.0330, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 39, time: 745.71/203.65, train_loss: 0.0329, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 40, time: 746.45/203.65, train_loss: 0.0326, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 41, time: 745.24/203.65, train_loss: 0.0325, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 42, time: 748.98/203.65, train_loss: 0.0323, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 43, time: 750.58/203.65, train_loss: 0.0319, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 44, time: 750.23/203.65, train_loss: 0.0318, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 45, time: 744.51/203.65, train_loss: 0.0315, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 46, time: 744.84/203.65, train_loss: 0.0313, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 47, time: 744.90/203.65, train_loss: 0.0320, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 48, time: 745.12/203.65, train_loss: 0.0312, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 49, time: 749.89/203.65, train_loss: 0.0308, val_loss: 0.0098, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/28.25/0.85/0.44/0.49, best_val_epoch: 25 (0.04/28.25/0.85/0.44/0.49)
epoch: 50, time: 748.38/215.14, train_loss: 0.0306, val_loss: 0.0080, F/AE/Dist_err/Rel_dist_err/SELD: 0.18/21.92/0.96/0.45/0.41, best_val_epoch: 50 (0.18/21.92/0.96/0.45/0.41)
epoch: 51, time: 745.71/215.14, train_loss: 0.0304, val_loss: 0.0080, F/AE/Dist_err/Rel_dist_err/SELD: 0.18/21.92/0.96/0.45/0.41, best_val_epoch: 50 (0.18/21.92/0.96/0.45/0.41)
epoch: 52, time: 749.37/215.14, train_loss: 0.0303, val_loss: 0.0080, F/AE/Dist_err/Rel_dist_err/SELD: 0.18/21.92/0.96/0.45/0.41, best_val_epoch: 50 (0.18/21.92/0.96/0.45/0.41)
epoch: 53, time: 748.86/215.14, train_loss: 0.0303, val_loss: 0.0080, F/AE/Dist_err/Rel_dist_err/SELD: 0.18/21.92/0.96/0.45/0.41, best_val_epoch: 50 (0.18/21.92/0.96/0.45/0.41)
epoch: 54, time: 743.33/215.14, train_loss: 0.0301, val_loss: 0.0080, F/AE/Dist_err/Rel_dist_err/SELD: 0.18/21.92/0.96/0.45/0.41, best_val_epoch: 50 (0.18/21.92/0.96/0.45/0.41)
epoch: 55, time: 746.03/215.14, train_loss: 0.0297, val_loss: 0.0080, F/AE/Dist_err/Rel_dist_err/SELD: 0.18/21.92/0.96/0.45/0.41, best_val_epoch: 50 (0.18/21.92/0.96/0.45/0.41)
