

---------------------------------------------------------------------------------------------------
------------------------------------      SPLIT [4]   -----------------------------------------------
---------------------------------------------------------------------------------------------------
unique_name: 33_cst-long-aug_dev_split0_multiaccdoa_mic_gcc

Loading training dataset:
Loading validation dataset:
---------------- SELD-net -------------------
FEATURES:
	data_in: (64, 10, 250, 64)
	data_out: (64, 50, 156)

MODEL:
	dropout_rate: 0.05
	CNN: nb_cnn_filt: 64, f_pool_size[1, 2, 2], t_pool_size[1, 1, 5]
, rnn_size: 128
, nb_attention_blocks: 2
, fnn_size: 128

Dumping recording-wise val results in: results_audio/33_cst-long-aug_dev_split0_multiaccdoa_mic_gcc_20240506201935_val
epoch: 0, time: 114.90/91.96, train_loss: 0.1626, val_loss: 0.0495, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 1, time: 104.96/91.96, train_loss: 0.1005, val_loss: 0.0495, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 2, time: 105.98/91.96, train_loss: 0.0910, val_loss: 0.0495, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 3, time: 105.41/91.96, train_loss: 0.0869, val_loss: 0.0495, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 4, time: 105.00/91.96, train_loss: 0.0811, val_loss: 0.0495, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 5, time: 106.01/91.96, train_loss: 0.0770, val_loss: 0.0495, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 6, time: 105.68/91.96, train_loss: 0.0727, val_loss: 0.0495, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 7, time: 105.21/91.96, train_loss: 0.0693, val_loss: 0.0495, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 8, time: 104.43/91.96, train_loss: 0.0669, val_loss: 0.0495, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 9, time: 105.25/91.96, train_loss: 0.0663, val_loss: 0.0495, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.00/nan/nan/nan/nan)
epoch: 10, time: 105.79/93.59, train_loss: 0.0696, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/33.92/1.05/0.48/0.51, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 11, time: 120.84/93.59, train_loss: 0.0668, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/33.92/1.05/0.48/0.51, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 12, time: 106.51/93.59, train_loss: 0.0652, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/33.92/1.05/0.48/0.51, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 13, time: 106.74/93.59, train_loss: 0.0647, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/33.92/1.05/0.48/0.51, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 14, time: 105.47/93.59, train_loss: 0.0650, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/33.92/1.05/0.48/0.51, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 15, time: 105.24/93.59, train_loss: 0.0638, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/33.92/1.05/0.48/0.51, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 16, time: 104.97/93.59, train_loss: 0.0624, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/33.92/1.05/0.48/0.51, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 17, time: 105.60/93.59, train_loss: 0.0677, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/33.92/1.05/0.48/0.51, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 18, time: 105.38/93.59, train_loss: 0.0652, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/33.92/1.05/0.48/0.51, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 19, time: 104.91/93.59, train_loss: 0.0629, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/33.92/1.05/0.48/0.51, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 20, time: 105.93/96.87, train_loss: 0.0634, val_loss: 0.0345, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/47.60/1.02/0.45/0.56, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 21, time: 121.14/96.87, train_loss: 0.0616, val_loss: 0.0345, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/47.60/1.02/0.45/0.56, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 22, time: 106.64/96.87, train_loss: 0.0609, val_loss: 0.0345, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/47.60/1.02/0.45/0.56, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 23, time: 105.38/96.87, train_loss: 0.0604, val_loss: 0.0345, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/47.60/1.02/0.45/0.56, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 24, time: 105.82/96.87, train_loss: 0.0596, val_loss: 0.0345, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/47.60/1.02/0.45/0.56, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 25, time: 106.20/96.87, train_loss: 0.0588, val_loss: 0.0345, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/47.60/1.02/0.45/0.56, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 26, time: 104.78/96.87, train_loss: 0.0583, val_loss: 0.0345, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/47.60/1.02/0.45/0.56, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 27, time: 105.84/96.87, train_loss: 0.0573, val_loss: 0.0345, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/47.60/1.02/0.45/0.56, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 28, time: 106.23/96.87, train_loss: 0.0569, val_loss: 0.0345, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/47.60/1.02/0.45/0.56, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 29, time: 106.02/96.87, train_loss: 0.0563, val_loss: 0.0345, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/47.60/1.02/0.45/0.56, best_val_epoch: 10 (0.01/33.92/1.05/0.48/0.51)
epoch: 30, time: 106.55/101.08, train_loss: 0.0559, val_loss: 0.0243, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/33.80/0.90/0.43/0.50, best_val_epoch: 30 (0.04/33.80/0.90/0.43/0.50)
epoch: 31, time: 105.85/101.08, train_loss: 0.0551, val_loss: 0.0243, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/33.80/0.90/0.43/0.50, best_val_epoch: 30 (0.04/33.80/0.90/0.43/0.50)
epoch: 32, time: 105.65/101.08, train_loss: 0.0544, val_loss: 0.0243, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/33.80/0.90/0.43/0.50, best_val_epoch: 30 (0.04/33.80/0.90/0.43/0.50)
epoch: 33, time: 105.97/101.08, train_loss: 0.0539, val_loss: 0.0243, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/33.80/0.90/0.43/0.50, best_val_epoch: 30 (0.04/33.80/0.90/0.43/0.50)
epoch: 34, time: 105.82/101.08, train_loss: 0.0533, val_loss: 0.0243, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/33.80/0.90/0.43/0.50, best_val_epoch: 30 (0.04/33.80/0.90/0.43/0.50)
epoch: 35, time: 105.17/101.08, train_loss: 0.0525, val_loss: 0.0243, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/33.80/0.90/0.43/0.50, best_val_epoch: 30 (0.04/33.80/0.90/0.43/0.50)
epoch: 36, time: 105.60/101.08, train_loss: 0.0523, val_loss: 0.0243, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/33.80/0.90/0.43/0.50, best_val_epoch: 30 (0.04/33.80/0.90/0.43/0.50)
epoch: 37, time: 104.17/101.08, train_loss: 0.0514, val_loss: 0.0243, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/33.80/0.90/0.43/0.50, best_val_epoch: 30 (0.04/33.80/0.90/0.43/0.50)
epoch: 38, time: 105.91/101.08, train_loss: 0.0509, val_loss: 0.0243, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/33.80/0.90/0.43/0.50, best_val_epoch: 30 (0.04/33.80/0.90/0.43/0.50)
epoch: 39, time: 106.17/101.08, train_loss: 0.0505, val_loss: 0.0243, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/33.80/0.90/0.43/0.50, best_val_epoch: 30 (0.04/33.80/0.90/0.43/0.50)
epoch: 40, time: 105.89/111.99, train_loss: 0.0502, val_loss: 0.0205, F/AE/Dist_err/Rel_dist_err/SELD: 0.07/32.11/0.83/0.41/0.45, best_val_epoch: 40 (0.07/32.11/0.83/0.41/0.45)
epoch: 41, time: 124.75/111.99, train_loss: 0.0494, val_loss: 0.0205, F/AE/Dist_err/Rel_dist_err/SELD: 0.07/32.11/0.83/0.41/0.45, best_val_epoch: 40 (0.07/32.11/0.83/0.41/0.45)
epoch: 42, time: 106.29/111.99, train_loss: 0.0490, val_loss: 0.0205, F/AE/Dist_err/Rel_dist_err/SELD: 0.07/32.11/0.83/0.41/0.45, best_val_epoch: 40 (0.07/32.11/0.83/0.41/0.45)
epoch: 43, time: 105.82/111.99, train_loss: 0.0485, val_loss: 0.0205, F/AE/Dist_err/Rel_dist_err/SELD: 0.07/32.11/0.83/0.41/0.45, best_val_epoch: 40 (0.07/32.11/0.83/0.41/0.45)
epoch: 44, time: 106.01/111.99, train_loss: 0.0480, val_loss: 0.0205, F/AE/Dist_err/Rel_dist_err/SELD: 0.07/32.11/0.83/0.41/0.45, best_val_epoch: 40 (0.07/32.11/0.83/0.41/0.45)
epoch: 45, time: 105.16/111.99, train_loss: 0.0480, val_loss: 0.0205, F/AE/Dist_err/Rel_dist_err/SELD: 0.07/32.11/0.83/0.41/0.45, best_val_epoch: 40 (0.07/32.11/0.83/0.41/0.45)
epoch: 46, time: 104.80/111.99, train_loss: 0.0474, val_loss: 0.0205, F/AE/Dist_err/Rel_dist_err/SELD: 0.07/32.11/0.83/0.41/0.45, best_val_epoch: 40 (0.07/32.11/0.83/0.41/0.45)
