

---------------------------------------------------------------------------------------------------
------------------------------------      SPLIT [4]   -----------------------------------------------
---------------------------------------------------------------------------------------------------
unique_name: 333_cst-long-large-ngcc-pretrained-nomel_dev_split0_multiaccdoa_mic_gcc

Loading training dataset:
Loading validation dataset:
Running in finetuning mode. Initializing the model to the weights - models_audio/9_ngccphat-6delays-tdoa_dev_split0_multiaccdoa_mic_gcc_model_final.h5
---------------- SELD-net -------------------
FEATURES:
	data_in: (64, 4, 250, 480)
	data_out: (64, 50, 156)

MODEL:
	dropout_rate: 0.05
	CNN: nb_cnn_filt: 64, f_pool_size[1, 2, 2], t_pool_size[1, 1, 5]
, rnn_size: 128
, nb_attention_blocks: 2
, fnn_size: 256

Dumping recording-wise val results in: results_audio/333_cst-long-large-ngcc-pretrained-nomel_dev_split0_multiaccdoa_mic_gcc_20240507132911_val
epoch: 0, time: 400.99/1391.49, train_loss: 0.4612, val_loss: 0.3983, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/93.67/1.49/0.81/0.77, best_val_epoch: 0 (0.00/93.67/1.49/0.81/0.77)
epoch: 1, time: 399.84/1391.49, train_loss: 0.2194, val_loss: 0.3983, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/93.67/1.49/0.81/0.77, best_val_epoch: 0 (0.00/93.67/1.49/0.81/0.77)
epoch: 2, time: 403.19/1391.49, train_loss: 0.1335, val_loss: 0.3983, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/93.67/1.49/0.81/0.77, best_val_epoch: 0 (0.00/93.67/1.49/0.81/0.77)
epoch: 3, time: 390.95/1391.49, train_loss: 0.1139, val_loss: 0.3983, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/93.67/1.49/0.81/0.77, best_val_epoch: 0 (0.00/93.67/1.49/0.81/0.77)
epoch: 4, time: 389.87/1391.49, train_loss: 0.0970, val_loss: 0.3983, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/93.67/1.49/0.81/0.77, best_val_epoch: 0 (0.00/93.67/1.49/0.81/0.77)
epoch: 5, time: 391.42/1391.49, train_loss: 0.0889, val_loss: 0.3983, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/93.67/1.49/0.81/0.77, best_val_epoch: 0 (0.00/93.67/1.49/0.81/0.77)
epoch: 6, time: 415.94/1391.49, train_loss: 0.0848, val_loss: 0.3983, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/93.67/1.49/0.81/0.77, best_val_epoch: 0 (0.00/93.67/1.49/0.81/0.77)
epoch: 7, time: 423.16/1391.49, train_loss: 0.0823, val_loss: 0.3983, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/93.67/1.49/0.81/0.77, best_val_epoch: 0 (0.00/93.67/1.49/0.81/0.77)
epoch: 8, time: 389.47/1391.49, train_loss: 0.0802, val_loss: 0.3983, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/93.67/1.49/0.81/0.77, best_val_epoch: 0 (0.00/93.67/1.49/0.81/0.77)
epoch: 9, time: 397.13/1391.49, train_loss: 0.0792, val_loss: 0.3983, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/93.67/1.49/0.81/0.77, best_val_epoch: 0 (0.00/93.67/1.49/0.81/0.77)
epoch: 10, time: 397.61/1391.49, train_loss: 0.0773, val_loss: 0.3983, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/93.67/1.49/0.81/0.77, best_val_epoch: 0 (0.00/93.67/1.49/0.81/0.77)
