

---------------------------------------------------------------------------------------------------
------------------------------------      SPLIT [4]   -----------------------------------------------
---------------------------------------------------------------------------------------------------
unique_name: 33_cst-long-large-aug_dev_split0_multiaccdoa_mic_gcc

Loading training dataset:
Loading validation dataset:
---------------- SELD-net -------------------
FEATURES:
	data_in: (64, 10, 250, 64)
	data_out: (64, 50, 156)

MODEL:
	dropout_rate: 0.05
	CNN: nb_cnn_filt: 64, f_pool_size[1, 2, 2], t_pool_size[1, 1, 5]
, rnn_size: 128
, nb_attention_blocks: 2
, fnn_size: 256

Dumping recording-wise val results in: results_audio/33_cst-long-large-aug_dev_split0_multiaccdoa_mic_gcc_20240507093025_val
epoch: 0, time: 116.74/1291.23, train_loss: 0.4779, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 1, time: 110.34/1291.23, train_loss: 0.2080, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 2, time: 109.97/1291.23, train_loss: 0.1237, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 3, time: 111.22/1291.23, train_loss: 0.1064, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 4, time: 109.02/1291.23, train_loss: 0.0995, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 5, time: 107.33/1291.23, train_loss: 0.0935, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 6, time: 106.64/1291.23, train_loss: 0.0891, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 7, time: 108.77/1291.23, train_loss: 0.0863, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 8, time: 105.94/1291.23, train_loss: 0.0827, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 9, time: 107.17/1291.23, train_loss: 0.0836, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 10, time: 106.52/1291.23, train_loss: 0.0812, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 11, time: 106.65/1291.23, train_loss: 0.0772, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 12, time: 106.50/1291.23, train_loss: 0.0740, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 13, time: 106.43/1291.23, train_loss: 0.0713, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 14, time: 107.32/1291.23, train_loss: 0.0692, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 15, time: 107.14/1291.23, train_loss: 0.0672, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 16, time: 106.48/1291.23, train_loss: 0.0651, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 17, time: 107.84/1291.23, train_loss: 0.0649, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 18, time: 107.60/1291.23, train_loss: 0.0642, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 19, time: 107.07/1291.23, train_loss: 0.0628, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 20, time: 107.95/1291.23, train_loss: 0.0615, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 21, time: 107.61/1291.23, train_loss: 0.0614, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 22, time: 106.48/1291.23, train_loss: 0.0605, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 23, time: 108.49/1291.23, train_loss: 0.0597, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 24, time: 107.11/1291.23, train_loss: 0.0585, val_loss: 0.4213, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/85.82/1.37/0.75/0.74, best_val_epoch: 0 (0.01/85.82/1.37/0.75/0.74)
epoch: 25, time: 107.19/95.45, train_loss: 0.0581, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 26, time: 132.83/95.45, train_loss: 0.0578, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 27, time: 110.76/95.45, train_loss: 0.0579, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 28, time: 109.21/95.45, train_loss: 0.0562, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 29, time: 107.33/95.45, train_loss: 0.0556, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 30, time: 107.22/95.45, train_loss: 0.0559, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 31, time: 106.40/95.45, train_loss: 0.0546, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 32, time: 108.49/95.45, train_loss: 0.0551, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 33, time: 106.70/95.45, train_loss: 0.0535, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 34, time: 108.29/95.45, train_loss: 0.0535, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 35, time: 107.27/95.45, train_loss: 0.0526, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 36, time: 107.24/95.45, train_loss: 0.0521, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 37, time: 108.57/95.45, train_loss: 0.0517, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 38, time: 107.20/95.45, train_loss: 0.0506, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 39, time: 107.37/95.45, train_loss: 0.0501, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 40, time: 107.10/95.45, train_loss: 0.0502, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
epoch: 41, time: 106.94/95.45, train_loss: 0.0500, val_loss: 0.0311, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/21.67/0.80/0.45/0.44, best_val_epoch: 25 (0.02/21.67/0.80/0.45/0.44)
