

---------------------------------------------------------------------------------------------------
------------------------------------      SPLIT [4]   -----------------------------------------------
---------------------------------------------------------------------------------------------------
unique_name: 6_seldnet-baseline-aug-sim-300_dev_split0_multiaccdoa_mic_gcc

Loading training dataset:
Loading validation dataset:
---------------- SELD-net -------------------
FEATURES:
	data_in: (64, 10, 250, 64)
	data_out: (64, 50, 156)

MODEL:
	dropout_rate: 0.05
	CNN: nb_cnn_filt: 64, f_pool_size[4, 4, 2], t_pool_size[5, 1, 1]
, rnn_size: 128
, nb_attention_blocks: 2
, fnn_size: 128

Dumping recording-wise val results in: results_audio/6_seldnet-baseline-aug-sim-300_dev_split0_multiaccdoa_mic_gcc_20240513200926_val
epoch: 0, time: 130.55/678.08, train_loss: 0.3192, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 1, time: 114.66/678.08, train_loss: 0.2096, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 2, time: 113.37/678.08, train_loss: 0.1872, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 3, time: 113.78/678.08, train_loss: 0.1712, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 4, time: 113.14/678.08, train_loss: 0.1610, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 5, time: 113.64/678.08, train_loss: 0.1534, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 6, time: 113.21/678.08, train_loss: 0.1437, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 7, time: 113.91/678.08, train_loss: 0.1366, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 8, time: 112.74/678.08, train_loss: 0.1300, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 9, time: 112.67/678.08, train_loss: 0.1253, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 10, time: 113.14/678.08, train_loss: 0.1207, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 11, time: 112.83/678.08, train_loss: 0.1173, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 12, time: 112.70/678.08, train_loss: 0.1150, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 13, time: 112.83/678.08, train_loss: 0.1126, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 14, time: 112.75/678.08, train_loss: 0.1082, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 15, time: 112.77/678.08, train_loss: 0.1057, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 16, time: 113.22/678.08, train_loss: 0.1031, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 17, time: 113.12/678.08, train_loss: 0.1011, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 18, time: 113.29/678.08, train_loss: 0.0985, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 19, time: 113.08/678.08, train_loss: 0.0968, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 20, time: 112.80/678.08, train_loss: 0.0949, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 21, time: 112.98/678.08, train_loss: 0.0930, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 22, time: 112.41/678.08, train_loss: 0.0912, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 23, time: 112.15/678.08, train_loss: 0.0910, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 24, time: 112.66/678.08, train_loss: 0.0876, val_loss: 0.1171, F/AE/Dist_err/Rel_dist_err/SELD: 0.01/76.42/1.68/0.92/0.77, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 25, time: 112.95/90.65, train_loss: 0.0865, val_loss: 0.1865, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 26, time: 115.03/90.65, train_loss: 0.0850, val_loss: 0.1865, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
epoch: 27, time: 113.36/90.65, train_loss: 0.0841, val_loss: 0.1865, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 0 (0.01/76.42/1.68/0.92/0.77)
